opportunity_id,bd_rep_id,sales_rep_id,created_date,closed_date,outcome,current_stage,days_in_current_stage,deal_value
OPP_1507,BD_016,SR_018,2023-07-25,2023-09-11,Closed Won,Closed Won,17,51996.6
OPP_1508,BD_018,SR_009,2024-09-04,,Open,Qualification,102,20550.48
OPP_1509,BD_003,SR_005,2023-01-26,,Open,Qualification,68,37200.78
OPP_1510,BD_011,SR_015,2023-04-24,,Open,Negotiation,28,75043.85
OPP_1511,BD_011,SR_020,2024-04-27,,Open,Qualification,39,68136.76
OPP_1512,BD_015,SR_021,2024-10-17,2025-04-10,Closed Lost,Closed Lost,2,39429.96
OPP_1513,BD_003,SR_010,2023-08-06,2023-11-09,Closed Won,Closed Won,22,54524.8
OPP_1514,BD_005,SR_015,2024-07-18,,Open,Qualification,18,123643.96
OPP_1515,BD_014,SR_004,2024-12-28,,Open,Proposal,62,37481.83
OPP_1516,BD_012,SR_002,2023-11-20,2024-01-06,Closed Won,Closed Won,19,40371.34
OPP_1517,BD_007,SR_020,2023-05-04,,Open,Negotiation,78,20292.39
OPP_1518,BD_006,SR_009,2024-01-10,2024-03-30,Closed Won,Closed Won,4,183665.38
OPP_1519,BD_005,SR_005,2024-02-18,2024-06-05,Closed Won,Closed Won,15,119696.89
OPP_1520,BD_015,SR_017,2023-01-13,,Open,Qualification,110,28792.77
OPP_1521,BD_002,SR_011,2024-01-12,2024-03-04,Closed Lost,Closed Lost,5,13396.66
OPP_1522,BD_008,SR_021,2023-05-29,2023-10-26,Closed Lost,Closed Lost,4,40452.09
OPP_1523,BD_010,SR_007,2024-05-11,2024-08-28,Closed Won,Closed Won,27,38753.19
OPP_1524,BD_013,SR_002,2023-04-15,2023-10-03,Closed Lost,Closed Lost,10,48849.79
OPP_1525,BD_006,SR_008,2024-08-27,,Open,Negotiation,71,127702.66
OPP_1526,BD_006,SR_005,2023-11-27,,Open,Qualification,11,22905.18
OPP_1527,BD_012,SR_004,2023-10-18,2024-02-03,Closed Lost,Closed Lost,16,55227.66
OPP_1528,BD_008,SR_019,2024-07-19,,Open,Qualification,107,34791.27
OPP_1529,BD_017,SR_002,2023-03-10,,Open,Negotiation,111,182582.78
OPP_1530,BD_011,SR_003,2023-10-13,,Open,Negotiation,61,105966.51
OPP_1531,BD_012,SR_009,2023-01-10,,Open,Proposal,5,53469.38
OPP_1532,BD_018,SR_018,2023-03-22,,Open,Proposal,70,88519.2
OPP_1533,BD_003,SR_001,2023-08-11,,Open,Proposal,24,46781.19
OPP_1534,BD_003,SR_008,2023-05-20,,Open,Qualification,81,68319.53
OPP_1535,BD_017,SR_004,2023-03-10,2023-05-20,Closed Lost,Closed Lost,7,72029.64
OPP_1536,BD_013,SR_011,2024-06-08,2024-10-23,Closed Won,Closed Won,12,14578.68
OPP_1537,BD_010,SR_011,2024-10-09,2025-03-13,Closed Won,Closed Won,16,71981.45
OPP_1538,BD_008,SR_014,2023-08-15,2023-11-08,Closed Won,Closed Won,4,54753.57
OPP_1539,BD_006,SR_008,2024-08-27,,Open,Negotiation,71,127702.66
OPP_1540,BD_017,SR_015,2024-04-20,,Open,Proposal,2,43006.65
OPP_1541,BD_015,SR_021,2024-10-17,2025-04-10,Closed Lost,Closed Lost,2,39429.96
OPP_1542,BD_017,SR_001,2023-07-03,2023-10-24,Closed Lost,Closed Lost,13,97973.48
OPP_1543,BD_015,SR_015,2023-02-15,2023-04-27,Closed Won,Closed Won,19,97090.56
OPP_1544,BD_003,SR_015,2023-12-12,2024-02-02,Closed Lost,Closed Lost,17,65521.66
OPP_1545,BD_003,SR_018,2024-09-08,2024-11-21,Closed Won,Closed Won,27,23340.45
OPP_1546,BD_014,SR_021,2024-04-18,2024-05-24,Closed Lost,Closed Lost,20,47034.94
OPP_1547,BD_010,SR_009,2023-11-13,,Open,Proposal,45,11981.71
OPP_1548,BD_011,SR_006,2024-02-06,2024-08-01,Closed Won,Closed Won,19,28028.51
OPP_1549,BD_015,SR_003,2024-05-10,,Open,Negotiation,111,30327.48
OPP_1550,BD_001,SR_012,2024-02-25,2024-05-03,Closed Lost,Closed Lost,28,69911.72
OPP_1551,BD_016,SR_021,2024-05-06,2024-07-10,Closed Won,Closed Won,6,85424.3
OPP_1552,BD_001,SR_006,2024-08-21,,Open,Qualification,62,71347.37
OPP_1553,BD_009,SR_022,2023-02-23,,Open,Proposal,70,22610.69
OPP_1554,BD_005,SR_002,2024-09-29,,Open,Proposal,53,45105.11
OPP_1555,BD_011,SR_023,2024-05-10,,Open,Qualification,45,30214.97
OPP_1556,BD_008,SR_018,2023-11-13,2024-01-21,Closed Won,Closed Won,29,174086.86
OPP_1557,BD_004,SR_012,2024-12-08,2025-02-18,Closed Won,Closed Won,9,79066.22
OPP_1558,BD_018,SR_017,2024-11-11,,Open,Negotiation,44,63672.19
OPP_1559,BD_001,SR_007,2024-12-06,2025-04-03,Closed Won,Closed Won,23,37656.53
OPP_1560,BD_005,SR_008,2024-11-10,2025-03-07,Closed Won,Closed Won,13,55597.93
OPP_1561,BD_014,SR_012,2023-11-13,2024-04-17,Closed Won,Closed Won,20,90581.19
OPP_1562,BD_017,SR_003,2024-08-17,2024-12-21,Closed Lost,Closed Lost,28,23839.78
OPP_1563,BD_016,SR_010,2024-04-07,2024-09-01,Closed Won,Closed Won,3,69104.85
OPP_1564,BD_009,SR_017,2023-11-21,2024-04-10,Closed Won,Closed Won,3,56984.04
OPP_1565,BD_011,SR_018,2023-04-15,,Open,Qualification,51,35027.68
OPP_1566,BD_004,SR_010,2023-08-17,,Open,Qualification,13,37381.49
OPP_1567,BD_005,SR_007,2023-07-26,,Open,Negotiation,26,50853.76
OPP_1568,BD_006,SR_004,2023-05-17,2023-08-18,Closed Won,Closed Won,5,34710.31
OPP_1569,BD_014,SR_022,2023-09-27,,Open,Qualification,9,47401.96
OPP_1570,BD_013,SR_019,2024-05-16,2024-09-28,Closed Won,Closed Won,12,51579.49
OPP_1571,BD_014,SR_005,2024-11-15,2025-02-16,Closed Lost,Closed Lost,29,45108.44
OPP_1572,BD_005,SR_007,2023-07-26,,Open,Negotiation,26,50853.76
OPP_1573,BD_002,SR_015,2024-09-20,,Open,Proposal,117,28599.13
OPP_1574,BD_007,SR_015,2024-02-05,2024-03-31,Closed Lost,Closed Lost,10,63385.17
OPP_1575,BD_013,SR_016,2024-04-08,2024-05-09,Closed Won,Closed Won,27,26085.95
OPP_1576,BD_017,SR_020,2023-01-24,,Open,Qualification,116,33393.73
OPP_1577,BD_001,SR_019,2023-02-20,2023-03-27,Closed Lost,Closed Lost,9,28346.5
OPP_1578,BD_007,SR_013,2024-10-09,2025-02-10,Closed Lost,Closed Lost,26,16937.51
OPP_1579,BD_003,SR_011,2024-08-13,2024-12-16,Closed Lost,Closed Lost,11,29006.63
OPP_1580,BD_003,SR_006,2024-05-08,2024-07-03,Closed Won,Closed Won,3,83361.6
OPP_1581,BD_007,SR_004,2023-04-03,,Open,Qualification,54,100016.68
OPP_1582,BD_008,SR_008,2024-07-22,2024-09-20,Closed Won,Closed Won,18,64656.81
OPP_1583,BD_002,SR_021,2024-07-17,2024-08-29,Closed Lost,Closed Lost,5,93153.17
OPP_1584,BD_008,SR_011,2024-11-30,2025-03-04,Closed Lost,Closed Lost,3,49866.87
OPP_1585,BD_016,SR_018,2023-07-25,2023-09-11,Closed Won,Closed Won,17,51996.6
OPP_1586,BD_008,SR_021,2023-05-29,2023-10-26,Closed Lost,Closed Lost,4,40452.09
OPP_1587,BD_004,SR_023,2023-06-18,,Open,Qualification,49,92946.53
OPP_1588,BD_017,SR_002,2023-03-10,,Open,Negotiation,111,182582.78
OPP_1589,BD_009,SR_012,2023-05-16,2023-09-04,Closed Lost,Closed Lost,28,29612.12
OPP_1590,BD_003,SR_015,2023-12-12,2024-02-02,Closed Lost,Closed Lost,17,65521.66
OPP_1591,BD_008,SR_003,2023-05-19,2023-10-18,Closed Won,Closed Won,2,16960.17
OPP_1592,BD_001,SR_003,2024-02-27,,Open,Qualification,11,34508.62
OPP_1593,BD_001,SR_020,2023-09-18,2023-11-21,Closed Lost,Closed Lost,13,61082.66
OPP_1594,BD_018,SR_013,2024-04-03,,Open,Negotiation,111,16106.27
OPP_1595,BD_005,SR_015,2024-07-18,,Open,Qualification,18,123643.96
OPP_1596,BD_014,SR_018,2024-10-20,2025-03-01,Closed Lost,Closed Lost,29,44656.72
OPP_1597,BD_009,SR_017,2023-11-21,2024-04-10,Closed Won,Closed Won,3,56984.04
OPP_1598,BD_004,SR_005,2023-10-04,2023-11-23,Closed Lost,Closed Lost,5,119640.07
OPP_1599,BD_018,SR_004,2023-06-06,,Open,Negotiation,28,26734.82
OPP_1600,BD_013,SR_019,2024-05-16,2024-09-28,Closed Won,Closed Won,12,51579.49
OPP_1601,BD_016,SR_001,2023-02-05,2023-03-23,Closed Lost,Closed Lost,14,30536.7
OPP_1602,BD_015,SR_006,2024-01-07,2024-05-23,Closed Won,Closed Won,5,51009.0
OPP_1603,BD_006,SR_007,2024-02-22,,Open,Qualification,119,25100.95
OPP_1604,BD_009,SR_001,2024-06-11,,Open,Qualification,51,59034.77
OPP_1605,BD_014,SR_006,2024-10-12,2025-01-30,Closed Lost,Closed Lost,2,51338.0
OPP_1606,BD_003,SR_004,2024-03-23,2024-08-16,Closed Lost,Closed Lost,15,56293.74
OPP_1607,BD_013,SR_017,2023-02-19,2023-03-26,Closed Lost,Closed Lost,11,69386.68
OPP_1608,BD_012,SR_008,2023-08-07,2023-11-03,Closed Won,Closed Won,11,66411.69
OPP_1609,BD_013,SR_013,2023-01-26,,Open,Qualification,75,10643.97
OPP_1610,BD_012,SR_010,2024-10-26,2024-12-26,Closed Lost,Closed Lost,4,147285.68
OPP_1611,BD_003,SR_006,2024-05-08,2024-07-03,Closed Won,Closed Won,3,83361.6
OPP_1612,BD_003,SR_016,2024-07-28,2024-10-07,Closed Lost,Closed Lost,11,65647.78
OPP_1613,BD_001,SR_001,2023-08-20,2023-11-09,Closed Won,Closed Won,10,30624.46
OPP_1614,BD_006,SR_008,2024-08-27,,Open,Negotiation,71,127702.66
OPP_1615,BD_016,SR_008,2023-04-30,2023-07-08,Closed Lost,Closed Lost,4,60679.37
OPP_1616,BD_005,SR_020,2023-09-30,2023-12-25,Closed Won,Closed Won,17,27606.43
OPP_1617,BD_009,SR_006,2023-04-03,,Open,Negotiation,28,137987.79
OPP_1618,BD_010,SR_015,2024-09-26,,Open,Proposal,13,27674.74
OPP_1619,BD_011,SR_002,2023-04-28,2023-09-25,Closed Lost,Closed Lost,20,58769.65
OPP_1620,BD_006,SR_011,2023-03-17,,Open,Qualification,16,45283.42
OPP_1621,BD_002,SR_020,2023-09-05,2023-11-24,Closed Lost,Closed Lost,7,23938.76
OPP_1622,BD_003,SR_004,2024-03-23,2024-08-16,Closed Lost,Closed Lost,15,56293.74
OPP_1623,BD_013,SR_023,2023-09-12,2024-01-20,Closed Won,Closed Won,14,55239.9
OPP_1624,BD_008,SR_003,2023-05-19,2023-10-18,Closed Won,Closed Won,2,16960.17
OPP_1625,BD_013,SR_012,2023-11-16,2024-04-28,Closed Won,Closed Won,12,64843.68
OPP_1626,BD_011,SR_012,2024-12-27,,Open,Qualification,107,36953.57
OPP_1627,BD_003,SR_023,2023-12-28,2024-02-13,Closed Lost,Closed Lost,8,64986.82
OPP_1628,BD_006,SR_007,2024-02-22,,Open,Qualification,119,25100.95
OPP_1629,BD_013,SR_010,2024-06-10,,Open,Qualification,47,67115.4
OPP_1630,BD_017,SR_008,2024-08-02,2024-12-02,Closed Lost,Closed Lost,15,16225.76
OPP_1631,BD_009,SR_022,2023-02-23,,Open,Proposal,70,22610.69
OPP_1632,BD_018,SR_004,2023-06-06,,Open,Negotiation,28,26734.82
OPP_1633,BD_006,SR_003,2024-10-25,2025-01-15,Closed Lost,Closed Lost,16,24802.14
OPP_1634,BD_004,SR_001,2024-09-19,,Open,Qualification,13,37219.03
OPP_1635,BD_007,SR_007,2023-06-03,2023-08-17,Closed Lost,Closed Lost,27,100975.39
OPP_1636,BD_001,SR_006,2024-08-21,,Open,Qualification,62,71347.37
OPP_1637,BD_006,SR_002,2023-08-26,,Open,Qualification,16,18482.94
OPP_1638,BD_006,SR_018,2023-12-13,2024-06-07,Closed Won,Closed Won,8,46677.49
OPP_1639,BD_006,SR_003,2024-10-25,2025-01-15,Closed Lost,Closed Lost,16,24802.14
OPP_1640,BD_018,SR_002,2023-12-24,2024-04-05,Closed Lost,Closed Lost,20,57952.97
OPP_1641,BD_003,SR_020,2024-05-04,2024-10-02,Closed Won,Closed Won,3,54265.81
OPP_1642,BD_009,SR_019,2023-04-09,2023-07-29,Closed Won,Closed Won,15,20902.72
OPP_1643,BD_013,SR_018,2024-06-07,2024-07-21,Closed Won,Closed Won,19,18746.18
OPP_1644,BD_017,SR_012,2023-06-08,2023-08-21,Closed Lost,Closed Lost,15,17111.97
OPP_1645,BD_003,SR_012,2024-11-15,,Open,Proposal,68,60960.23
OPP_1646,BD_012,SR_022,2023-05-22,,Open,Proposal,82,23737.78
OPP_1647,BD_018,SR_021,2024-06-25,2024-10-08,Closed Lost,Closed Lost,5,120868.32
OPP_1648,BD_005,SR_020,2023-09-30,2023-12-25,Closed Won,Closed Won,17,27606.43
OPP_1649,BD_017,SR_015,2024-04-20,,Open,Proposal,2,43006.65
OPP_1650,BD_003,SR_020,2024-05-04,2024-10-02,Closed Won,Closed Won,3,54265.81
OPP_1651,BD_008,SR_003,2023-05-19,2023-10-18,Closed Won,Closed Won,2,16960.17
OPP_1652,BD_001,SR_017,2024-06-14,,Open,Qualification,61,32905.76
OPP_1653,BD_017,SR_006,2024-10-27,,Open,Qualification,47,70072.94
OPP_1654,BD_001,SR_017,2024-06-14,,Open,Qualification,61,32905.76
OPP_1655,BD_007,SR_019,2023-05-14,,Open,Negotiation,20,50013.46
OPP_1656,BD_016,SR_023,2024-09-27,2025-01-01,Closed Won,Closed Won,14,16651.52
OPP_1657,BD_001,SR_010,2024-06-14,2024-09-17,Closed Lost,Closed Lost,3,28495.66
OPP_1658,BD_015,SR_003,2024-05-10,,Open,Negotiation,111,30327.48
OPP_1659,BD_010,SR_016,2023-10-10,2024-02-26,Closed Won,Closed Won,11,25984.75
OPP_1660,BD_008,SR_009,2024-11-14,2025-01-28,Closed Won,Closed Won,20,31464.21
OPP_1661,BD_015,SR_005,2024-11-27,2025-01-31,Closed Lost,Closed Lost,17,73211.95
OPP_1662,BD_003,SR_005,2023-01-26,,Open,Qualification,68,37200.78
OPP_1663,BD_003,SR_017,2023-06-21,2023-11-29,Closed Lost,Closed Lost,7,64951.92
OPP_1664,BD_012,SR_022,2023-05-22,,Open,Proposal,82,23737.78
OPP_1665,BD_004,SR_007,2023-12-01,,Open,Negotiation,106,51997.79
OPP_1666,BD_010,SR_011,2024-10-09,2025-03-13,Closed Won,Closed Won,16,71981.45
OPP_1667,BD_018,SR_013,2024-04-03,,Open,Negotiation,111,16106.27
OPP_1668,BD_008,SR_023,2024-02-24,2024-08-04,Closed Lost,Closed Lost,23,135654.21
OPP_1669,BD_005,SR_022,2024-12-11,2025-03-02,Closed Lost,Closed Lost,28,41134.48
OPP_1670,BD_012,SR_018,2024-03-11,,Open,Proposal,35,35390.4
OPP_1671,BD_009,SR_008,2023-07-04,2023-11-02,Closed Won,Closed Won,9,76237.79
OPP_1672,BD_008,SR_002,2024-11-02,2024-12-14,Closed Won,Closed Won,29,89270.08
OPP_1673,BD_012,SR_004,2023-10-18,2024-02-03,Closed Lost,Closed Lost,16,55227.66
OPP_1674,BD_011,SR_015,2023-04-24,,Open,Negotiation,28,75043.85
OPP_1675,BD_007,SR_009,2023-03-14,2023-04-19,Closed Won,Closed Won,28,118211.2
OPP_1676,BD_009,SR_021,2023-10-31,2024-03-16,Closed Won,Closed Won,5,39507.85
OPP_1677,BD_011,SR_018,2023-04-15,,Open,Qualification,51,35027.68
OPP_1678,BD_018,SR_007,2023-12-28,2024-06-08,Closed Won,Closed Won,26,16061.65
OPP_1679,BD_004,SR_006,2023-06-14,2023-07-20,Closed Lost,Closed Lost,4,28810.14
OPP_1680,BD_001,SR_005,2024-12-21,2025-01-23,Closed Won,Closed Won,26,25624.53
OPP_1681,BD_008,SR_022,2024-10-18,,Open,Proposal,78,53820.54
OPP_1682,BD_009,SR_021,2023-10-31,2024-03-16,Closed Won,Closed Won,5,39507.85
OPP_1683,BD_009,SR_004,2023-01-12,2023-06-14,Closed Lost,Closed Lost,21,35800.64
OPP_1684,BD_011,SR_010,2024-03-11,2024-07-14,Closed Lost,Closed Lost,25,208200.08
OPP_1685,BD_018,SR_007,2023-12-28,2024-06-08,Closed Won,Closed Won,26,16061.65
OPP_1686,BD_007,SR_006,2024-11-27,,Open,Proposal,89,122150.57
OPP_1687,BD_013,SR_021,2023-06-19,,Open,Qualification,105,93875.06
OPP_1688,BD_009,SR_010,2024-05-12,2024-10-07,Closed Won,Closed Won,15,81081.05
OPP_1689,BD_014,SR_007,2024-10-31,2025-03-20,Closed Lost,Closed Lost,22,75407.67
OPP_1690,BD_012,SR_009,2023-01-10,,Open,Proposal,5,53469.38
OPP_1691,BD_017,SR_020,2023-01-24,,Open,Qualification,116,33393.73
OPP_1692,BD_014,SR_011,2023-10-18,,Open,Proposal,118,23025.53
OPP_1693,BD_006,SR_008,2024-08-27,,Open,Negotiation,71,127702.66
OPP_1694,BD_018,SR_015,2024-07-30,2024-10-01,Closed Lost,Closed Lost,24,38915.62
OPP_1695,BD_018,SR_013,2024-04-03,,Open,Negotiation,111,16106.27
OPP_1696,BD_018,SR_023,2023-05-01,2023-09-04,Closed Won,Closed Won,19,26332.42
OPP_1697,BD_005,SR_016,2023-09-04,2024-01-03,Closed Won,Closed Won,4,34915.27
OPP_1698,BD_006,SR_018,2023-12-13,2024-06-07,Closed Won,Closed Won,8,46677.49
OPP_1699,BD_007,SR_019,2023-05-14,,Open,Negotiation,20,50013.46
OPP_1700,BD_009,SR_004,2023-01-12,2023-06-14,Closed Lost,Closed Lost,21,35800.64
OPP_1701,BD_012,SR_002,2023-11-20,2024-01-06,Closed Won,Closed Won,19,40371.34
OPP_1702,BD_001,SR_022,2023-08-04,2024-01-24,Closed Won,Closed Won,4,22559.19
OPP_1703,BD_016,SR_006,2023-06-11,,Open,Qualification,61,93087.15
OPP_1704,BD_017,SR_015,2024-04-20,,Open,Proposal,2,43006.65
OPP_1705,BD_015,SR_014,2023-07-16,,Open,Qualification,24,61036.15
OPP_1706,BD_003,SR_006,2024-05-08,2024-07-03,Closed Won,Closed Won,3,83361.6
OPP_1707,BD_004,SR_002,2024-02-15,2024-05-18,Closed Won,Closed Won,14,148433.58
OPP_1708,BD_011,SR_016,2023-08-02,,Open,Negotiation,27,106504.6
OPP_1709,BD_015,SR_017,2023-01-13,,Open,Qualification,110,28792.77
OPP_1710,BD_001,SR_001,2023-08-20,2023-11-09,Closed Won,Closed Won,10,30624.46
OPP_1711,BD_016,SR_002,2024-05-26,2024-07-13,Closed Won,Closed Won,26,42680.44
OPP_1712,BD_007,SR_018,2023-05-24,2023-08-28,Closed Lost,Closed Lost,7,85665.71
OPP_1713,BD_006,SR_011,2023-03-17,,Open,Qualification,16,45283.42
OPP_1714,BD_012,SR_013,2024-07-24,2024-09-02,Closed Lost,Closed Lost,2,13729.37
OPP_1715,BD_003,SR_011,2024-08-13,2024-12-16,Closed Lost,Closed Lost,11,29006.63
OPP_1716,BD_015,SR_016,2024-03-13,2024-08-01,Closed Won,Closed Won,4,26034.58
OPP_1717,BD_013,SR_001,2023-12-09,2024-04-30,Closed Lost,Closed Lost,2,17530.47
OPP_1718,BD_001,SR_001,2023-08-20,2023-11-09,Closed Won,Closed Won,10,30624.46
OPP_1719,BD_007,SR_012,2024-05-17,,Open,Proposal,87,55207.31
OPP_1720,BD_018,SR_005,2024-12-01,2024-12-31,Closed Won,Closed Won,13,70612.34
OPP_1721,BD_010,SR_021,2024-05-04,2024-07-14,Closed Lost,Closed Lost,15,45079.15
OPP_1722,BD_010,SR_023,2023-06-14,2023-08-28,Closed Won,Closed Won,25,26758.0
OPP_1723,BD_001,SR_004,2024-02-01,2024-05-07,Closed Lost,Closed Lost,20,88603.08
OPP_1724,BD_017,SR_021,2024-10-04,2025-02-10,Closed Lost,Closed Lost,6,138683.7
OPP_1725,BD_012,SR_023,2023-07-02,2023-12-17,Closed Lost,Closed Lost,11,59728.14
OPP_1726,BD_008,SR_012,2024-01-08,,Open,Proposal,30,64663.65
OPP_1727,BD_005,SR_001,2023-01-27,,Open,Qualification,102,67867.12
OPP_1728,BD_008,SR_015,2023-03-11,2023-04-25,Closed Won,Closed Won,26,101060.16
OPP_1729,BD_015,SR_018,2024-01-21,2024-04-10,Closed Won,Closed Won,16,31930.0
OPP_1730,BD_010,SR_015,2024-09-26,,Open,Proposal,13,27674.74
OPP_1731,BD_006,SR_002,2023-08-26,,Open,Qualification,16,18482.94
OPP_1732,BD_010,SR_002,2024-03-24,,Open,Qualification,28,66805.69
OPP_1733,BD_016,SR_005,2024-12-15,2025-05-16,Closed Lost,Closed Lost,2,51519.44
OPP_1734,BD_017,SR_002,2023-03-10,,Open,Negotiation,111,182582.78
OPP_1735,BD_002,SR_023,2023-12-29,,Open,Qualification,8,96121.39
OPP_1736,BD_015,SR_013,2023-02-15,2023-04-09,Closed Lost,Closed Lost,4,81696.33
OPP_1737,BD_011,SR_010,2024-03-11,2024-07-14,Closed Lost,Closed Lost,25,208200.08
OPP_1738,BD_013,SR_015,2024-04-30,2024-09-29,Closed Lost,Closed Lost,18,21151.9
OPP_1739,BD_009,SR_019,2023-04-09,2023-07-29,Closed Won,Closed Won,15,20902.72
OPP_1740,BD_015,SR_009,2024-02-26,,Open,Negotiation,19,45322.41
OPP_1741,BD_002,SR_018,2023-05-24,2023-09-12,Closed Lost,Closed Lost,10,14077.91
OPP_1742,BD_008,SR_016,2024-06-06,,Open,Negotiation,16,50928.43
OPP_1743,BD_017,SR_003,2024-08-17,2024-12-21,Closed Lost,Closed Lost,28,23839.78
OPP_1744,BD_016,SR_015,2023-09-18,2023-11-07,Closed Won,Closed Won,24,35124.47
OPP_1745,BD_008,SR_016,2024-06-06,,Open,Negotiation,16,50928.43
OPP_1746,BD_007,SR_016,2024-10-05,2025-01-09,Closed Won,Closed Won,2,39188.58
OPP_1747,BD_005,SR_020,2023-09-30,2023-12-25,Closed Won,Closed Won,17,27606.43
OPP_1748,BD_015,SR_010,2023-11-10,2024-01-24,Closed Won,Closed Won,21,26572.78
OPP_1749,BD_016,SR_013,2023-11-01,2024-03-18,Closed Lost,Closed Lost,22,44925.69
OPP_1750,BD_001,SR_008,2023-07-03,,Open,Proposal,25,49951.38
OPP_1751,BD_007,SR_004,2023-04-03,,Open,Qualification,54,100016.68
OPP_1752,BD_006,SR_007,2024-02-22,,Open,Qualification,119,25100.95
OPP_1753,BD_003,SR_006,2024-05-08,2024-07-03,Closed Won,Closed Won,3,83361.6
OPP_1754,BD_003,SR_022,2024-02-21,,Open,Qualification,70,27412.4
OPP_1755,BD_015,SR_016,2024-03-13,2024-08-01,Closed Won,Closed Won,4,26034.58
OPP_1756,BD_010,SR_017,2023-09-29,,Open,Qualification,42,38317.62
OPP_1757,BD_017,SR_011,2024-08-15,2025-01-11,Closed Won,Closed Won,21,65503.22
OPP_1758,BD_016,SR_005,2024-12-15,2025-05-16,Closed Lost,Closed Lost,2,51519.44
OPP_1759,BD_013,SR_011,2024-06-08,2024-10-23,Closed Won,Closed Won,12,14578.68
OPP_1760,BD_007,SR_012,2024-05-17,,Open,Proposal,87,55207.31
OPP_1761,BD_015,SR_012,2024-12-08,,Open,Qualification,17,34291.99
OPP_1762,BD_008,SR_017,2024-12-22,,Open,Qualification,83,33727.88
OPP_1763,BD_005,SR_003,2024-05-15,2024-09-26,Closed Won,Closed Won,18,33485.29
OPP_1764,BD_004,SR_016,2023-04-14,,Open,Negotiation,41,51203.06
OPP_1765,BD_018,SR_002,2023-12-24,2024-04-05,Closed Lost,Closed Lost,20,57952.97
OPP_1766,BD_005,SR_006,2024-04-02,2024-07-31,Closed Won,Closed Won,8,86628.03
OPP_1767,BD_018,SR_014,2023-01-22,2023-02-27,Closed Lost,Closed Lost,6,19432.44
OPP_1768,BD_008,SR_016,2024-06-06,,Open,Negotiation,16,50928.43
OPP_1769,BD_012,SR_016,2024-06-20,2024-09-21,Closed Won,Closed Won,12,35635.65
OPP_1770,BD_006,SR_021,2023-06-22,2023-11-07,Closed Won,Closed Won,20,114463.48
OPP_1771,BD_010,SR_006,2023-03-10,2023-08-19,Closed Lost,Closed Lost,12,24565.25
OPP_1772,BD_014,SR_004,2024-12-28,,Open,Proposal,62,37481.83
OPP_1773,BD_018,SR_008,2024-09-25,,Open,Proposal,12,54545.64
OPP_1774,BD_002,SR_001,2024-05-31,,Open,Qualification,81,132266.1
OPP_1775,BD_003,SR_017,2023-06-21,2023-11-29,Closed Lost,Closed Lost,7,64951.92
OPP_1776,BD_003,SR_001,2023-08-11,,Open,Proposal,24,46781.19
OPP_1777,BD_012,SR_012,2024-01-22,,Open,Qualification,33,54347.25
OPP_1778,BD_016,SR_019,2024-12-19,2025-05-27,Closed Lost,Closed Lost,12,32982.01
OPP_1779,BD_013,SR_012,2023-11-16,2024-04-28,Closed Won,Closed Won,12,64843.68
OPP_1780,BD_001,SR_023,2024-10-21,,Open,Qualification,3,30432.09
OPP_1781,BD_014,SR_009,2024-04-28,,Open,Negotiation,10,14561.58
OPP_1782,BD_006,SR_005,2023-11-27,,Open,Qualification,11,22905.18
OPP_1783,BD_003,SR_018,2024-09-08,2024-11-21,Closed Won,Closed Won,27,23340.45
OPP_1784,BD_015,SR_004,2023-04-26,2023-08-03,Closed Won,Closed Won,9,52141.13
OPP_1785,BD_018,SR_019,2024-07-09,2024-09-09,Closed Lost,Closed Lost,28,46360.01
OPP_1786,BD_016,SR_004,2023-04-24,,Open,Qualification,54,64722.9
OPP_1787,BD_014,SR_001,2024-07-07,2024-11-07,Closed Won,Closed Won,1,32990.94
OPP_1788,BD_009,SR_016,2024-01-22,2024-04-08,Closed Won,Closed Won,1,112802.71
OPP_1789,BD_006,SR_019,2024-12-15,,Open,Qualification,110,125444.02
OPP_1790,BD_007,SR_014,2024-10-25,2025-04-05,Closed Lost,Closed Lost,12,108734.12
OPP_1791,BD_006,SR_005,2023-11-27,,Open,Qualification,11,22905.18
OPP_1792,BD_009,SR_023,2023-05-16,,Open,Proposal,98,79453.76
OPP_1793,BD_007,SR_012,2024-05-17,,Open,Proposal,87,55207.31
OPP_1794,BD_014,SR_022,2023-09-27,,Open,Qualification,9,47401.96
OPP_1795,BD_009,SR_005,2023-10-20,2024-01-16,Closed Lost,Closed Lost,3,119758.43
OPP_1796,BD_008,SR_004,2023-10-21,,Open,Qualification,105,49502.14
OPP_1797,BD_006,SR_021,2023-06-22,2023-11-07,Closed Won,Closed Won,20,114463.48
OPP_1798,BD_001,SR_020,2023-09-18,2023-11-21,Closed Lost,Closed Lost,13,61082.66
OPP_1799,BD_018,SR_005,2024-12-01,2024-12-31,Closed Won,Closed Won,13,70612.34
OPP_1800,BD_008,SR_004,2023-10-21,,Open,Qualification,105,49502.14
OPP_1801,BD_008,SR_010,2024-07-17,2024-10-30,Closed Won,Closed Won,4,243878.48
OPP_1802,BD_010,SR_016,2023-10-10,2024-02-26,Closed Won,Closed Won,11,25984.75
OPP_1803,BD_017,SR_001,2023-07-03,2023-10-24,Closed Lost,Closed Lost,13,97973.48
OPP_1804,BD_007,SR_018,2023-05-24,2023-08-28,Closed Lost,Closed Lost,7,85665.71
OPP_1805,BD_007,SR_015,2024-02-05,2024-03-31,Closed Lost,Closed Lost,10,63385.17
